2025-11-06T00:00:45,2.603,115.43396380615195,80.65977932030313,143.09786860746738,163.783393541592,339.60712595586097,147.12239802287073,2.3083305500707496
2025-11-06T00:00:46,2.814,115.76700738984316,80.61017305526642,139.05754204644924,163.783393541592,341.84353145847297,144.08677940741129,2.372483671745458
2025-11-06T00:00:46,3.032,112.92475370794483,83.45058418010026,133.18032887780387,168.4339633209407,335.1611552671341,147.08500943332058,2.2786901028080355
2025-11-06T00:00:46,3.210,111.23398761170077,82.80700453464067,132.01893803541975,164.7118696390761,335.9345174286203,147.16657229140046,2.282682216471317
2025-11-06T00:00:46,3.315,110.4943437466371,82.75868534480233,131.03434664239754,171.1636643683466,332.6409475695979,144.4195277654653,2.3032961865780424
2025-11-06T00:00:46,3.494,112.53888216967503,82.73451516749222,132.7742444904131,169.59363195591985,336.82339586198583,147.33974345029924,2.2860321863910626
2025-11-06T00:00:47,3.746,111.23398761170077,81.34494452638098,132.5745073534124,165.8493292117879,333.63602922945836,144.1700384962146,2.3141842279401104
2025-11-06T00:00:47,3.981,112.16059914247963,82.07313811473277,133.75350462698165,170.53152201279386,333.5386034629275,147.12239802287073,2.2670824289519644
2025-11-06T00:00:47,4.225,112.16059914247963,81.34494452638098,131.59407281484982,171.1286066091815,335.43553777141744,143.28293687665675,2.3410710659858456
2025-11-06T00:00:47,4.411,114.38968484964018,82.13403679352427,133.75350462698165,169.24833824885843,335.25661813005274,142.28492541376264,2.356234275381816
2025-11-06T00:00:48,4.662,124.77579893553076,76.69419795525604,132.2800060477773,177.7751388693031,346.5775526487542,146.76852523616907,2.3613888065650808
2025-11-06T00:00:48,4.895,140.45995870709916,80.7093550959243,143.33875958721003,200.50436404228213,354.4079570212836,141.90489773083945,2.4975033468789287
2025-11-06T00:00:48,5.122,44.77722635447622,50.44799302251776,90.75791976461338,96.42095207992918,309.0792778560219,110.3675676999362,2.8004538316576544
2025-11-06T00:00:48,5.336,30.14962686336267,16.55294535724685,2.8284271247461903,44.28317965096906,252.81020549020565,105.0,2.4077162427638634
2025-11-06T00:00:48,5.550,135.02962637880623,88.41379982785493,146.66969693839283,228.44255295369118,338.19520990102745,166.0903368652132,2.03621243886983
2025-11-06T00:00:49,5.812,147.2582765076381,88.52683209061533,157.0,245.2835094334717,348.08045047086455,173.34935823359717,2.007970805417164
2025-11-06T00:00:49,6.030,145.79780519610026,87.78382538941898,158.05062480104277,244.8999795835026,351.7911312128263,177.13271860387624,1.986031344099339
2025-11-06T00:00:49,6.237,144.90341610879986,85.7962703152066,158.3161394173064,241.37315509393335,353.1359511576243,167.20047846821492,2.1120510801932664
2025-11-06T00:00:49,6.474,145.3616180427282,86.55634003352961,155.3898323572041,245.7356303021603,349.91427521608773,168.57639217873896,2.0757015302894786
2025-11-06T00:00:50,6.839,147.24808997063425,83.73768566183328,156.54072952429985,247.78216239269526,352.23003846918,170.03823099526764,2.071475552336127
2025-11-06T00:00:50,7.071,137.2953021774598,78.81624198095213,153.9415473483361,242.89298054904756,353.41335571820144,161.04657711357916,2.194479150394822
2025-11-06T00:00:50,7.304,135.07405376311175,81.83520025025906,153.73028328862208,237.32045845227924,355.2576529787923,160.0781059358212,2.219276964216598
